ProductId,UserId,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,Cleaned_Text,HelpfulnessRatio,ReviewLength,ReviewDate,ReviewYear,ReviewMonth,TextLength
B000TRFGGM,A14KPBW06WRPC,1,1,1,7/16/2012,It died three days after receiving it.,The plant was upside down in the box and I had to put the roots back inside the planter.  It never came out of shock and turned black and died.,plant upside box put root back inside planter never came shock turned black died,1,30,7/16/2012,2012,7,143
B000Y8X0LE,A16MB0H009K4L9,1,19,1,12/2/2010,NO CUSTOMER SERVICE AT ALL!!!! IGNORE MY CANCEL REQUEST!!,IDIOT. I TOLD YOU TWICE I WANT TO CANCEL THE ORDER. YOU BASICALLY JUST IGNORED MY REQUEST AND SENT ME THE ITEM.,idiot told twice want cancel order basically ignored request sent item,0.052631579,22,12/2/2010,2010,12,111
B004N5HL0A,AP9GTOBT4QLBG,1,1,1,10/13/2012,Expensive,"This is very expensive, I can get 50 pieces in the store for $3.99. Even at Walmart they are cheaper than this.  Shop around first.",expensive get 50 piece store 399 even walmart cheaper shop around first,1,25,10/13/2012,2012,10,131
B0042MCJ74,A2JADV3SAJJFM3,0,0,1,10/10/2012,PB & Co,"The Cinnamon Raisin sounded so good. Not so much. Barely any raisins and the cinnamon made the PB taste weird. Also, tried the White Chocolate PB and that was delicious so go for the white chocolate kind.",cinnamon raisin sounded good not much barely raisin cinnamon made pb taste weird also tried white chocolate pb delicious go white chocolate kind,0,37,10/10/2012,2012,10,204
B001EO67CQ,AQ6I0U9K8PVSD,0,0,1,9/14/2011,terrible,These cookies are terrible don't buy these. A famous amous cookies is about 5 times as good as these. I will not buy again.,cooky terrible not buy famous amous cooky 5 time good not buy,0,24,9/14/2011,2011,9,123
B004WJAULO,A1XV5MRDFQQBOF,1,3,1,12/18/2011,This is not a Tassimo product!,This was advertised by Amazon as a product that can be used with a Tassimo coffee maker. It can't! The coffee is packaged in a round tea bag. This is incompatible with the Tassimo coffee maker!!!,advertised amazon product used tassimo coffee maker not coffee packaged round tea bag incompatible tassimo coffee maker,0.333333333,36,12/18/2011,2011,12,195
B000QV0MEW,A12IZQFLBCNWLG,2,2,1,3/13/2008,These taste awful!,"I bought some of these from a vending machine at my work today. I want my quarter back. I tasted a red one. It tasted like how horse manure smells. I have no clue why they'd call these Lotsa Sours when they aren't sour in any way shape or form. I thought maybe one of the other flavors would be better. I was wrong. The green one had a slight hint of possibly a different fruit flavor, but it was still overshadowed by that same much stronger flavor remeniscent of roadapples. I handed the rest over to my boyfriend who eats anything including old leftovers rescued out of the garbage. Even he thinks they taste terrible.<br /><br />$45 spent on buying these in bulk is $45 spent on something you'll probably be spending the rest of your life trying to get rid of. Just taste them before you buy them, and you will know precisely what I mean.",bought vending machine work today want quarter back tasted red  tasted like horse manure smell no clue would call lotsa sour not sour way shape form thought maybe  flavor would better wrong green  slight hint possibly different fruit flavor still overshadowed much stronger flavor remeniscent roadapples handed rest boyfriend eats anything including old leftover rescued garbage even think taste terrible45 spent buying bulk 45 spent something probably spending rest life trying get rid taste buy know precisely mean,1,158,3/13/2008,2008,3,842
B000LKW1BA,A2A7NS3OW8TE76,5,6,1,5/16/2010,No drop in Blood Pressure,"I tried this product, but saw no drop in blood pressure.  I found that hibiscus tea helps a great deal.  I started taking some blueberry hibiscus tea from [...] and it really works.  3-4 cups a day takes me from about 135/97 to 120/80.  I've actually gone below 120/80.  It is extremely effective in my case.",tried product saw no drop blood pressure found hibiscus tea help great deal started taking blueberry hibiscus tea really work 34 cup day take 13597 12080 actually gone 12080 extremely effective case,0.833333333,56,5/16/2010,2010,5,308
B002PI82P0,A2YY9RQ1YA6900,0,2,1,9/29/2011,Piece of Junk---Not worth the Shipping to find out for yourself,"Very poor quality construction. I had to push in the control panel when I go it. Plastic, cheap and won't last long. I had it 24 hours before I went through all the trouble of trying to package it back up and shipping it back to Amazon.<br /><br />Save yourself the $25 in shipping fees and find another Automatic Espresso Machine.<br /><br />Clearman",poor quality construction push control panel go plastic cheap not last long 24 hour went trouble trying package back shipping back amazonsave 25 shipping fee find another automatic espresso machineclearman,0,63,9/29/2011,2011,9,351
B0014B0HWK,A2EMM13TIU7IML,1,2,1,2/25/2011,Not even close...,"This was a waste of money, the item was late, package was torn up,and the tea was terrible, not a good product in my opinion and bad handling.",waste money item late package torn upand tea terrible not good product opinion bad handling,0.5,28,2/25/2011,2011,2,142
B00514EUT2,A3LYBBH9VGGX1Y,9,13,1,1/25/2012,"Great product, horrible price!","After five months of exclusively nursing, this was the first food that I bought for my baby. I usually trust Amazon to offer a good price, and I hadn't done any comparison shopping for this rice cereal. Bad idea!  I paid more than $12 here for my first box, and just today purchased a box at the grocery store for $3.19 -- and that was NOT on sale, just regular price. I think the seller is taking advantage of the fact that many moms will be buying this as their first food for baby, and aren't aware of how these things are priced. It's a disgrace--buy this product, but buy it elsewhere!",five month exclusively nursing first food bought baby usually trust amazon offer good price not done comparison shopping rice cereal bad idea paid 12 first box today purchased box grocery store 319 not sale regular price think seller taking advantage fact many mom buying first food baby not aware thing priced disgracebuy product buy elsewhere,0.692307692,112,1/25/2012,2012,1,590
B0017U24KG,AIQU0KFEL4NH1,5,6,1,5/24/2010,Unpalatable,"I like many of the Dr. McDougall soups, but this has a strange, slightly chemical nasty flavor.",like many dr mcdougall soup strange slightly chemical nasty flavor,0.833333333,17,5/24/2010,2010,5,95
B0002UN690,A30J6WE1VZDF2V,1,1,1,8/8/2012,S&H is 3x the cost of the product. Not a great deal after all.,Thought I was getting a deal but when you factor in the high handling charge it's actually a lot more expensive than buying locally. My own stupid fault for for hitting 'Place Order' without really paying attention. Easy to sell product below market when you charge over three times the sale price for s&h. Lesson learned.,thought getting deal factor high handling charge actually lot expensive buying locally stupid fault hitting place order without really paying attention easy sell product market charge three time sale price sh lesson learned,1,56,8/8/2012,2012,8,322
B001E4S6TI,A3M3PT89S07PK,3,15,1,11/24/2007,DO NOT BUY SWISS MISS,Did you notice the price difference between this and competors?? Well my fiver year old grandson did not need to- he refused TO  drink it= said there wer caterpillars in it- well I raised five of my own and said please quit messing around and drink it- this after a cold hike- he kept saying he saw caterpillars- well My husband looked at it and told ME to look= I was HORRIFIEd at what I saw- I saw NO less then 6 creepy worm like bugs in his hot chocolate. I served a more reliable and expensive product and both HE and his sister were happy- AND the SWISS MISS product was NOT canister type-  it was sealed packet type- I probably after what I saw- never drink hot chocolate again!!!!!!!!!!!!!!,notice price difference competors well fiver year old grandson not need refused drink said wer caterpillar well raised five said please quit messing around drink cold hike kept saying saw caterpillar well husband looked told look horrified saw saw no less 6 creepy worm like bug hot chocolate served reliable expensive product sister happy swiss miss product not canister type sealed packet type probably saw never drink hot chocolate,0.2,131,11/24/2007,2007,11,697
B0058AMYTC,A2VQWV1HMW99AS,4,5,1,10/4/2011,what happened? the recipe has changed,"For those of you who, like me, had to order the Kettle Spicy Thai chips from Amazon because they are so hard to find locally, you will probably be aggrieved to know that the recipe has changed.  They are just like regular potatoe chips.  I paid for them but now my husband gets to eat them because he didn't like the spicy thai, but these are fine for him.<br /><br />Yuck!!!",like order kettle spicy thai chip amazon hard find locally probably aggrieved know recipe changed like regular potatoe chip paid husband get eat not like spicy thai fine himyuck,0.8,71,10/4/2011,2011,10,375
B008N8FCTA,A3N9VOPF7EEIRJ,2,2,1,4/21/2012,What a rip off,$25 for ONE pack?!? The fault is mine for not reading the description more closely but for $25 I assumed I was getting a pack of 3 like usual when I order from amazon. Needless to say I will be returning the item and will be more careful when ordering in the future. Shame on this seller for jacking up the price to a ridiculous amount!,25  pack fault mine not reading description closely 25 assumed getting pack 3 like usual order amazon needless say returning item careful ordering future shame seller jacking price ridiculous amount,1,66,4/21/2012,2012,4,336
